,OBJECTID_1,OBJECTID,NAME,WADDRESS,DWEBSITE,DEMAIL,DPHONE,NC_ID,CERTIFIED,TOOLTIP,NLA_URL,SERVICE_RE,Sqmi,NC_Name,Population,Populati_1,White_pop,Black_pop,Ameri_es_p,Asian_pop,Hawn_pi_po,Hispanic_p,Other_pop,Multi_pop,Male_pop,Female_pop,Age_under5,Age_5_9,Age_10_14,Age_15_19,Age_20_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85_up,Median_age,Med_age_ma,Med_age_fe,Households,Avg_hh_siz,Househol_1,Hsehld_1_f,Marhh_chd,Marhh_no_c,Mhh_child,Fhh_child,Families,Avg_family,Housing_un,Vacant,Owner_occ,Renter_occ,Shape__Area,Shape__Length
58,59,59,LAKE BALBOA NC,http://lakebalboanc.org/,http://empowerla.org/LBNC,LBNC@EmpowerLA.org,213-978-1551,19,2004-09-09T00:00:00.000Z,LAKE BALBOA NC,navigatela/reports/nc_reports.cfm?id=19,REGION 3 - SOUTH WEST VALLEY,12.913398614,LAKE BALBOA NC,2744.211291,2754.21454,1638.0842400000001,125.5399749,19.61249313,280.2873164,3.8604718819999997,1215.27625,530.6704284,146.1563695,1349.3066800000001,1394.90461,209.2021743,166.4531642,171.3361073,175.4319724,177.23848610000002,421.2243103,459.6315869,371.33702630000005,284.2888774,151.8571901,104.8510022,51.35939316,2.076635876,2.0803565109999997,2.040980854,921.4699854,0.15809029800000002,82.93402164,115.7032632,241.7171201,209.79064350000002,31.4887814,69.70161841,637.565641,0.18220851300000002,966.6557008999999,45.18571554,495.1972259,426.2727594,0.002232418120457,0.20841704447637902
59,60,60,ENCINO NC,http://www.encinonc.org/,http://empowerla.org/ENC,ENC@EmpowerLA.org,213-978-1551,18,2002-10-08T00:00:00.000Z,ENCINO NC,navigatela/reports/nc_reports.cfm?id=18,REGION 3 - SOUTH WEST VALLEY,19.8991625904,ENCINO NC,6639.347826,6790.816136,5504.3490759999995,127.7206132,9.071177418,530.3107782,6.521046069,532.7992396000001,190.0063676,271.36876739999997,3117.2280600000004,3522.1197700000002,337.99009010000003,371.0056272,374.8813096,425.5486842,331.15114700000004,491.2221232,830.3981794,1027.021717,1027.17784,733.0823545,463.47736,226.39139930000002,3.703441244,3.781886633,3.603781548,2491.105802,0.200556622,216.82384150000001,305.7849605,625.4027977000001,951.6572534,42.46495551,77.23484708,1818.4388,0.236810593,2625.989914,134.88411169999998,2103.1698969999998,387.935905,0.003441581752895,0.26673096866173
60,61,61,MACARTHUR PARK NC,http://macarthurparknc.org/,http://empowerla.org/MPNC,MPNC@EmpowerLA.org,213-978-1551,54,2003-06-03T00:00:00.000Z,MACARTHUR PARK NC,navigatela/reports/nc_reports.cfm?id=54,REGION 6 - CENTRAL 2,0.9328902477609999,MACARTHUR PARK NC,7984.854816,8190.022181,1867.998021,392.2855935,61.99991618,3324.60586,19.74265441,3716.7496659999997,1971.5360699999999,346.68669839999995,4046.2148049999996,3938.64001,501.0398067,384.09286610000004,360.7893043,440.11954800000007,678.0688478999999,1772.3924399999999,1343.378,964.3846798000001,691.3391955,468.1150491,286.1744477,94.96062931,2.894724946,2.83723848,2.970225993,3399.6119479999998,0.20696999100000002,624.5310764,671.0545051,489.50435,571.7166894999999,107.9695624,229.819116,1745.3285859999999,0.27004248,3765.859461,366.2475125,139.0223885,3260.5895600000003,0.000161533424944,0.06145294282897
61,62,62,NORTHRIDGE SOUTH NC,http://www.northridgesouth.org/,http://empowerla.org/NSNC,NSNC@EmpowerLA.org,213-978-1551,124,2010-05-04T00:00:00.000Z,NORTHRIDGE SOUTH NC,navigatela/reports/nc_reports.cfm?id=124,REGION 2 - NORTH WEST VALLEY,6.29879475925,NORTHRIDGE SOUTH NC,8829.671924,8889.6946,5029.6296,380.7276643,47.243187799999994,1191.78696,14.019573000000001,3773.90662,1731.245752,435.01918729999994,4339.55647,4490.115452,522.1977205000001,530.0140313999999,588.5457872999999,678.2756087,678.9066462999999,1188.20405,1242.284863,1266.88685,1016.910647,558.9313722999999,366.2109416,192.3034,2.6494268119999997,2.5338263640000003,2.7665396089999996,2763.7391199999997,0.229606101,229.4387949,291.3499851,736.3182801,708.6832257,91.56561221,220.89066430000003,2032.72425,0.256350523,2974.932423,211.1933031,1659.258964,1104.480156,0.001088484242928,0.200754703229153
62,63,63,WINNETKA NC,http://www.winnetkanc.com/,http://empowerla.org/WINNETKA,WinnetkaNC@EmpowerLA.org,213-978-1551,14,2003-07-22T00:00:00.000Z,WINNETKA NC,navigatela/reports/nc_reports.cfm?id=14,REGION 3 - SOUTH WEST VALLEY,6.47564149076,WINNETKA NC,6061.070879999999,6243.085204999999,3256.305816,344.941499,32.11475557,915.4101763,10.20356635,2526.1916,1180.848702,321.246364,2994.167355,3066.903523,388.7471204,340.6231305,365.7269837,417.9711208,512.3960091,1115.653223,959.3552571,820.3412761,573.0619693,309.0604795,180.6657987,77.46851045,1.647099204,1.598085639,1.691740943,2130.317101,0.144831895,262.7890124,276.01719160000005,469.8686029,473.201203,77.07727454,176.4861602,1383.5758039999998,0.16391881,2372.13523,241.81813190000003,797.3829808999999,1332.93412,0.001119265206853,0.14946274270681698
63,64,64,WESTLAKE NORTH NC, ,http://empowerla.org/WNNC,WNNC@EmpowerLA.org,213-978-1551,97,2011-06-07T00:00:00.000Z,WESTLAKE NORTH NC,navigatela/reports/nc_reports.cfm?id=97,REGION 6 - CENTRAL 2,0.7358769656499999,WESTLAKE NORTH NC,9386.18181,9912.54157,3061.168943,558.9964474,138.5746854,2048.93802,26.18838633,5745.93256,3045.95566,506.3596607,4815.515566,4570.6662479999995,662.6975502,545.0869375,532.6772315000001,680.9656263999999,1199.20803,2206.99886,1339.38591,934.4453844000001,605.0433429999999,373.8422165,223.4799753,82.35075018,4.15331912,4.119837788,4.2131245669999995,3662.02126,0.365902522,657.1240766,607.399887,559.9830168,454.1388905,152.86205690000003,328.16573,1811.17187,0.473068616,4090.99901,428.97774810000004,180.6083165,3481.4129439999997,0.000127415393308,0.06004907460483401
64,65,65,WESTLAKE SOUTH NC, ,http://empowerla.org/WSNC,WSNC@EmpowerLA.org,213-978-1551,121,2011-06-07T00:00:00.000Z,WESTLAKE SOUTH NC,navigatela/reports/nc_reports.cfm?id=121,REGION 6 - CENTRAL 2,0.707215414661,WESTLAKE SOUTH NC,4458.7906299999995,4449.518857999999,1394.183172,226.0742296,82.88500426,654.7623181,13.62253851,3312.5954,1859.0319100000002,228.23145840000004,2422.72377,2036.0668600000001,336.7157171,280.9586212,277.98348,365.109014,482.54861569999997,878.8663417000001,648.0425112,455.3195082,304.0627024,206.4149102,159.2345165,63.53468897,3.062276295,3.0048906810000005,3.138587867,1560.933731,0.30366309999999996,263.6803559,230.5402829,282.81076889999997,201.14927169999999,84.92778078,160.6416382,886.1900222999999,0.36213877,1726.875514,165.94178,34.76436219,1526.1693699999998,0.000122463690786,0.053824295915954
65,66,66,MID CITY NC,http://mincla.org/,http://empowerla.org/MINC,MINC@EmpowerLA.org,213-978-1551,73,2002-02-19T00:00:00.000Z,MID CITY NC,navigatela/reports/nc_reports.cfm?id=73,REGION 10 - SOUTH LA 1,2.6636231710400002,MID CITY NC,3141.7739899999997,3159.9254579999997,896.3387521,860.9835188999999,35.49416979,284.16804110000004,6.687798526,1643.434009,892.1095809000001,165.99212869999997,1522.91552,1618.858465,204.030228,198.5005661,204.0282981,223.1733236,234.6510304,511.2294834,479.6688161,440.02047089999996,332.7810448,175.6685102,93.68137337,44.34084489,1.7704903230000002,1.7045253409999999,1.8389739980000002,1058.406881,0.145978269,119.0333631,153.88982030000003,217.65051519999997,164.95562560000002,42.46841055,124.9141381,691.488961,0.17703568600000003,1137.62841,79.22153407,362.57737000000003,695.8295131,0.000461313937876,0.11546323867044199
66,67,67,GREATER VALLEY GLEN COUNCIL,http://greatervalleyglencouncil.org/,http://empowerla.org/GVGC,GVGC@EmpowerLA.org,213-978-1551,21,2002-08-27T00:00:00.000Z,GREATER VALLEY GLEN COUNCIL,navigatela/reports/nc_reports.cfm?id=21,REGION 4 - SOUTH EAST VALLEY,5.59973035574,GREATER VALLEY GLEN COUNCIL,5623.008444,5699.892870000001,3614.4750299999996,267.5293105,31.55135185,355.6580923,7.895103517999999,2343.56172,1095.332822,250.5667321,2778.025697,2844.982747,367.4564165,325.6546071,341.77169680000003,378.309841,413.7457908,941.4108620999999,871.3742882000001,794.923946,595.4253992,309.527894,183.443628,99.96407412,1.3149881970000001,1.273108057,1.3575226459999998,2040.25781,0.101492166,247.61056349999998,299.24082169999997,440.5246553,405.6704979,69.40891373,170.5444076,1280.51175,0.121643814,2165.604671,125.3468571,699.8910635999999,1340.36675,0.0009681820106380001,0.14880325052207502
67,68,68,NOHO WEST NC,http://nohowest.org/,http://empowerla.org/NOHOWESTNC,NoHoWestNC@EmpowerLA.org,213-978-1551,22,2011-01-11T00:00:00.000Z,NOHO WEST NC,navigatela/reports/nc_reports.cfm?id=22,REGION 4 - SOUTH EAST VALLEY,3.192815827,NOHO WEST NC,7117.292076999999,7193.835279999999,3695.2594700000004,188.4751821,40.47196534,1328.535757,8.494387691,3242.5904809999997,1562.750856,293.30445860000003,3515.102558,3602.1895189999996,427.18850369999996,411.949831,455.42481160000006,558.7865969,551.8249539,1043.25106,972.6571739,1017.2462800000001,850.6669591,461.9780231000001,254.93766159999998,111.3802209,3.495653457,3.325686253,3.665007451,2043.4853,0.34022776600000004,161.87680780000002,191.3678522,573.5104875,499.3309976,76.8544368,178.22635369999998,1564.506867,0.374362835,2139.969236,96.48393304,1133.5742599999999,909.9110458999999,0.000551871434936,0.09246884769118302
68,69,69,WESTWOOD NC,http://www.wwnc.org/,http://empowerla.org/WWNC,WWNC@EmpowerLA.org,213-978-1551,63,2010-01-19T00:00:00.000Z,WESTWOOD NC,navigatela/reports/nc_reports.cfm?id=63,REGION 11 - WEST LA,5.512670653119999,WESTWOOD NC,5836.422668,5861.26379,3304.254637,240.0344633,10.97665469,1667.0633300000002,8.847774955,645.7950061,269.2927369,335.9530748,2728.989559,3107.43311,108.59120120000001,118.8005896,115.6824159,2126.85818,1307.753694,380.42057189999997,334.0659394,363.46367860000004,381.221857,269.8433737,203.71552880000002,126.0056393,2.570921385,2.564666505,2.495522938,1188.062816,0.133086442,167.34338390000002,252.804984,180.72515269999997,314.1373014,14.42636027,31.99380857,601.3856557,0.167998882,1319.787266,131.7244508,671.1525077,516.9103079,0.000954451838425,0.16983941173218303
69,70,70,NORTH HILLS EAST,http://www.northhillseastnc.org/,http://empowerla.org/NHENC,NHENC@EmpowerLA.org,213-978-1551,112,2010-09-14T00:00:00.000Z,NORTH HILLS EAST,navigatela/reports/nc_reports.cfm?id=112,REGION 2 - NORTH WEST VALLEY,2.83260083847,NORTH HILLS EAST,6867.35772,6932.221869,2846.99135,307.1238259,51.82803855,961.560882,13.63840441,4630.561869,2359.8458100000003,326.3694168,3482.0300039999997,3385.32771,564.2394722,532.5647001,541.2344337999999,579.2023416000001,555.611625,1101.75614,1032.8727800000001,877.1774433,572.5987104,283.71470750000003,158.67272509999998,67.71264252,2.631363895,2.532466873,2.737319022,1826.3236100000001,0.296627268,133.5612606,118.1693867,586.4293809999999,335.30938060000005,107.1233773,229.481747,1441.20815,0.317077809,1922.4223980000002,96.09878761,792.7464832999999,1033.577127,0.000489446676283,0.106829900113708
70,71,71,PALMS NC,http://palmsla.org/,http://empowerla.org/PALMSNC,PalmsNC@EmpowerLA.org,213-978-1551,115,2004-12-14T00:00:00.000Z,PALMS NC,navigatela/reports/nc_reports.cfm?id=115,REGION 11 - WEST LA,1.3827413813999998,PALMS NC,7963.687087,7990.06295,4288.650214,624.4914954,43.27851436,1643.41384,17.98721103,1951.91367,883.3557993999999,462.5100105,3939.856857,4023.8302299999996,377.23643660000005,321.8522358,313.63140419999996,355.8596859,685.5442078,2086.80661,1277.44681,1007.87361,777.51605,386.7723308,229.97295209999996,143.17475819999999,3.7753260660000003,3.654037283,3.8959017,3695.71495,0.22415103100000003,707.1795555,765.7017948,509.7323438,600.4115964,64.43682847,164.3251989,1590.724388,0.304656863,3909.34996,213.6350099,786.2364402000001,2909.4785100000004,0.00023952482047199998,0.09757511307256501
71,72,72,WESTSIDE NC,http://www.wncla.org/,http://empowerla.org/WNC,WNC@EmpowerLA.org,213-978-1551,62,2002-06-04T00:00:00.000Z,WESTSIDE NC,navigatela/reports/nc_reports.cfm?id=62,REGION 11 - WEST LA,5.49793016939,WESTSIDE NC,2521.0727899999997,2577.0050899999997,1818.71744,71.89226027,7.4287181460000005,415.53950469999995,2.100870053,279.5026085,89.90292577,115.4910672,1200.8011199999999,1320.2716699999999,132.5424594,119.650425,113.4247361,101.7477032,159.48930049999998,420.25948389999996,380.95167589999994,331.9304061,311.9139261,206.74603380000002,144.3319735,98.08466487,1.596413289,1.558031911,1.637043117,1160.428376,0.08480604300000001,168.6507002,254.37710049999998,199.38457480000002,275.5014139,14.51174656,36.41528904,594.3892315,0.10867744800000001,1262.0082419999999,101.5798655,586.4591397999999,573.9692367,0.000952154260858,0.14586822682737802
72,73,73,DOWNTOWN LOS ANGELES,http://dlanc.com/,http://empowerla.org/DLANC,DLANC@EmpowerLA.org,213-978-1551,52,2002-04-27T00:00:00.000Z,DOWNTOWN LOS ANGELES,navigatela/reports/nc_reports.cfm?id=52,REGION 6 - CENTRAL 2,7.356816332689999,DOWNTOWN LOS ANGELES,4806.28684,4947.09767,2109.10972,558.5179992000001,51.04215372,831.9980479,3.528546424,2219.549391,1049.86961,202.22076380000001,2729.14824,2077.138594,206.2209097,186.383207,203.9355119,250.4030123,435.85095939999997,1045.75159,833.5360835,656.3884687999999,432.63699749999995,254.5302651,192.2043449,108.44548799999998,2.265719742,2.306751852,2.219053999,2102.966464,0.159651335,666.0972732999999,424.5613398,194.93131359999998,254.2958491,42.20486068,105.614919,711.7102162000001,0.20372553399999999,2432.1124800000002,329.1460193,261.2127972,1841.7536670000002,0.001274170798069,0.196611419795197
73,74,74,NORTHRIDGE WEST,http://www.northridgewest.org/,http://empowerla.org/NWNC,NWNC@EmpowerLA.org,213-978-1551,113,2004-10-26T00:00:00.000Z,NORTHRIDGE WEST,navigatela/reports/nc_reports.cfm?id=113,REGION 2 - NORTH WEST VALLEY,5.95853640441,NORTHRIDGE WEST,9729.65019,9628.125329999999,5925.075875,338.20288230000006,29.37369293,2341.73317,6.331919442,1862.636655,675.0934965,413.8391506,4767.7692799999995,4961.880908,409.30679530000003,513.61455,647.3050646,732.1488171,632.882964,943.790505,1226.823008,1585.86526,1412.318348,884.0579722000001,528.5671415,212.96976549999997,4.685953315,4.516878411,4.834631187,3332.46515,0.315536282,224.77449909999999,345.1876134,887.3537538999999,1169.7119599999999,61.23103546,147.8777452,2560.462551,0.351613971,3570.36453,237.8993816,2672.387,660.0781477999999,0.001029348880138,0.136071968152224
74,75,75,GRANADA HILLS NORTH NC,http://ghnnc.org/,http://empowerla.org/GHNNC,GHNNC@EmpowerLA.org,213-978-1551,4,2002-09-10T00:00:00.000Z,GRANADA HILLS NORTH NC,navigatela/reports/nc_reports.cfm?id=4,REGION 2 - NORTH WEST VALLEY,16.9589136879,GRANADA HILLS NORTH NC,7106.503337,7632.1397719999995,4574.1892,277.570552,52.76918291,1351.6004710000002,7.496229325,1253.90821,395.6185941,447.25910269999997,3627.6635079999996,3478.839829,352.62696669999997,397.7839092,436.1332442,441.4590147,397.4549673,918.7604028,1097.24304,1410.184623,967.7335452,439.48941560000003,198.8864389,48.74776953,5.358752642,5.360424609,5.078457719,2609.40945,0.405580328,332.32313999999997,214.57656809999997,635.5441735,810.1018769,80.38656226,128.0905983,1858.7948809999998,0.396324057,2769.121266,159.7118155,1517.779307,1091.6301429999999,0.0029281621118570004,0.23808090529116602
75,76,76,GRANADA HILLS SOUTH NC,http://ghsnc.org/,http://empowerla.org/GHSNC,GHSNC@EmpowerLA.org,213-978-1551,118,2006-01-17T00:00:00.000Z,GRANADA HILLS SOUTH NC,navigatela/reports/nc_reports.cfm?id=118,REGION 2 - NORTH WEST VALLEY,5.372993983450001,GRANADA HILLS SOUTH NC,5721.338501,5790.68383,3274.376673,406.5827119,29.39580255,1025.35347,9.280886459,1738.2738149999998,683.3173196,293.0316383,2723.31228,2998.0262199999997,233.42140780000003,257.6741528,321.2557463,910.0880589,636.5466611,612.1927479,671.3400153,768.0072855000001,600.3904251,338.65134680000006,245.40115899999998,126.3694942,2.562770988,2.48261683,2.6404101840000003,1608.1792289999999,0.201514334,138.8194808,182.6124619,420.1804478,450.6235597,40.93492053,103.84202490000001,1179.269587,0.225647717,1674.678142,66.49891299,1084.4447599999999,523.7344644,0.0009280620365639999,0.14608575645302302
76,77,77,RAMPART VILLAGE NC,http://www.rvnc.org/,http://empowerla.org/RVNC,RVNC@EmpowerLA.org,213-978-1551,53,2007-03-05T00:00:00.000Z,RAMPART VILLAGE NC,navigatela/reports/nc_reports.cfm?id=53,REGION 7 - EAST,1.1969415208499998,RAMPART VILLAGE NC,7715.490252,7868.822637,1950.75984,422.4285494,82.83925787,3223.09269,7.58594779,3406.51799,1723.232326,305.5516438,3920.751479,3794.7387700000004,445.9057258,354.7086505,366.3580291,421.94858489999996,627.8660537999999,1716.1345670000003,1325.103703,1038.306695,745.2588695000001,414.5123758,206.13501430000002,53.25198421,2.762097647,2.714063598,2.815973454,3130.606033,0.20080126399999998,559.5301164,563.2643791,473.1582341,539.7633534,97.27408595,226.70166239999998,1675.799264,0.256788792,3403.0843299999997,272.4782968,235.4165864,2895.18945,0.00020722381782399999,0.067188585343744
77,78,78,BEL AIR-BEVERLY CREST NC,http://babcnc.org/,http://empowerla.org/BABCNC,BABCNC@EmpowerLA.org,213-978-1551,64,2002-10-08T00:00:00.000Z,BEL AIR-BEVERLY CREST NC,navigatela/reports/nc_reports.cfm?id=64,REGION 11 - WEST LA,24.8747611799,BEL AIR-BEVERLY CREST NC,7069.51152,7126.005626,5709.399625,140.70029069999998,8.684527982,737.4959135,5.7640411789999995,480.8573711,169.0593719,298.4077539,3397.55207,3671.9594549999997,332.2611955,365.0306588,346.45671719999996,783.9984515,499.31370589999995,462.3375544,865.7351509,1045.51279,1035.77726,699.3615562000001,430.3720154,203.3544677,2.544563401,2.59825496,2.489305157,2525.1609719999997,0.133773381,282.47141960000005,307.3767619,574.9792365000001,892.5519155999999,45.77075120000001,72.50929891,1695.84302,0.158843199,2709.89771,184.7367359,2232.720405,292.44056689999996,0.0043047099275100005,0.465833821934634
78,79,79,HOLLYWOOD HILLS WEST NC,http://www.hhwnc.org/,http://empowerla.org/HHWNC,HHWNC@EmpowerLA.org,213-978-1551,29,2002-05-07T00:00:00.000Z,HOLLYWOOD HILLS WEST NC,navigatela/reports/nc_reports.cfm?id=29,REGION 5 - CENTRAL 1,12.282212554800001,HOLLYWOOD HILLS WEST NC,3966.72824,4005.459883,3275.860388,162.06482869999996,11.51439502,261.3291196,3.1182304910000003,367.0391034,98.20348333,154.63779519999997,2143.761794,1822.9664469999998,173.75341819999997,137.0892483,113.93770740000001,124.0826129,244.42037969999998,730.7909051,776.9995699,651.527153,503.4655664,274.4243865,159.72152759999997,76.51576576,3.551132915,4.238104567,2.995974247,2047.61201,0.158710621,494.1921966,380.2000583,227.89671940000002,372.0400053999999,30.74374211,62.73591634,789.3423667999999,0.198588706,2301.6113600000003,253.99935359999998,1096.77599,950.8360161,0.0021250522638639998,0.27059766002186897
79,80,80,SHERMAN OAKS NC,http://www.shermanoaksnc.org/,http://empowerla.org/SONC,SONC@EmpowerLA.org,213-978-1551,26,2002-10-29T00:00:00.000Z,SHERMAN OAKS NC,navigatela/reports/nc_reports.cfm?id=26,REGION 4 - SOUTH EAST VALLEY,12.714003914800001,SHERMAN OAKS NC,10182.40313,10464.6253,8505.03902,268.0366424,14.55052038,743.7627453,6.335686694,733.5685147999999,224.75467999999998,419.9238454,4949.073668999999,5233.329465999999,545.4866279,576.6994573,575.7871892000001,509.56436160000004,396.6445085,937.2983019999999,1429.701863,1646.964574,1607.221448,1022.88176,623.3966839,310.75636000000003,2.574632085,2.58903568,2.54422445,4107.414379999999,0.144836002,439.04758990000005,564.057212,946.7702326,1375.491526,71.40481444,137.4848365,2736.815973,0.172331641,4375.210295,267.7959129,3209.9971809999997,897.4172010999999,0.002199054173843,0.246991059540341
80,81,81,STUDIO CITY NC,http://studiocitync.org/,http://empowerla.org/SCNC,SCNC@EmpowerLA.org,213-978-1551,27,2002-10-29T00:00:00.000Z,STUDIO CITY NC,navigatela/reports/nc_reports.cfm?id=27,REGION 4 - SOUTH EAST VALLEY,8.982556381910001,STUDIO CITY NC,6960.421373,6983.557512,5915.708338,229.4614317,13.76119256,403.523873,6.09182903,506.74474960000003,126.26621159999999,265.6084967,3497.8497009999996,3462.571672,373.0480018,364.9527695,333.8921294,261.9624302,264.0856868,860.0129092,1173.1839949999999,1186.728406,1033.5411789999998,575.9371221,362.1207296,170.9560137,2.636120214,2.657139538,2.611995599,3112.10542,0.134923055,484.93491090000003,498.50868560000004,579.0134456000001,804.6454951000001,48.24078472,116.7002632,1698.41349,0.16975356600000002,3372.522163,260.4167432,2206.2677719999997,905.8376483999999,0.001553866457471,0.19535851830439002
81,82,82,DEL REY NC,http://delreync.org/,http://empowerla.org/DRNC,DRNC@EmpowerLA.org,213-978-1551,70,2003-10-28T00:00:00.000Z,DEL REY NC,navigatela/reports/nc_reports.cfm?id=70,REGION 11 - WEST LA,4.42555309453,DEL REY NC,8007.075954999999,8083.967961,4688.05811,804.3018969,26.60069151,1504.6761,20.250251300000002,1348.24275,488.05044169999996,475.13846629999995,3841.5583579999998,4165.517597999999,503.3847444,248.7030121,211.843742,255.63525800000002,650.7239192000001,2026.4348899999998,1514.233181,940.4616777000001,741.6187153,485.482392,281.3747765,147.17965,2.76906732,2.713328405,2.823798458,4072.1285439999997,0.151216118,739.0233749,933.2824795,499.2095722,857.1535079,59.25873302,157.3610279,1799.0388309999998,0.19821978699999998,4360.0056509999995,287.8771062,1833.0976260000002,2239.03092,0.000766932478882,0.18023401830462002
82,83,83,GREATER WILSHIRE NC,http://www.greaterwilshire.org/,http://empowerla.org/GWNC,GWNC@EmpowerLA.org,213-978-1551,119,2003-12-02T00:00:00.000Z,GREATER WILSHIRE NC,navigatela/reports/nc_reports.cfm?id=119,REGION 5 - CENTRAL 1,5.8532883814400005,GREATER WILSHIRE NC,2614.35443,2628.553467,1243.91912,166.4069983,10.81217583,774.0540777000001,2.224288188,654.7084408,321.9280671,95.00969858,1281.937288,1332.417138,140.0393696,130.49451570000002,131.0788655,130.90085,170.6612852,476.84657999999996,430.09125470000004,375.2724012,304.1043064,168.98285780000003,101.68036579999999,54.20177188,0.951271788,0.9317051,0.970896897,1080.563034,0.060109099000000006,174.2473955,199.4112694,186.04325930000002,218.81461319999997,23.8072809,55.244510399999996,575.7263782000001,0.07702732,1160.517427,79.95439258,359.902645,720.660389,0.0010133766334089998,0.145265634904189
83,84,84,NORTHRIDGE EAST,http://nenc-la.org/,http://empowerla.org/NENC,NENC@EmpowerLA.org,213-978-1551,120,2004-11-30T00:00:00.000Z,NORTHRIDGE EAST,navigatela/reports/nc_reports.cfm?id=120,REGION 2 - NORTH WEST VALLEY,6.1948188141100005,NORTHRIDGE EAST,6491.497710000001,6582.570055,3943.7398200000002,450.79652469999996,30.63172716,1174.4053199999998,11.13957178,1587.5716029999999,568.9081173999999,311.87662630000005,3091.79671,3399.700999,242.5089284,279.96469249999996,347.9590287,892.1591983999999,725.7991519999999,698.6601929999999,717.0241527000001,873.785707,781.4402167999999,443.4459511,318.7591878,169.9913014,2.5692973830000003,2.498045714,2.637121412,2022.03075,0.17961930899999998,180.444145,235.2732415,471.25142999999997,623.2991777999999,41.7552466,106.43493020000001,1431.38355,0.203322983,2105.158813,83.12806561,1354.2867939999999,667.7439537,0.001070229280913,0.186833119386874
84,85,85,NORTH HILLS WEST NC,http://www.nhwnc.net/,http://empowerla.org/NHWNC,NHWNC@EmpowerLA.org,213-978-1551,111,2003-02-25T00:00:00.000Z,NORTH HILLS WEST NC,navigatela/reports/nc_reports.cfm?id=111,REGION 1 - NORTH EAST VALLEY,4.76010365362,NORTH HILLS WEST NC,5120.357243,5161.16711,2907.9663,221.1693651,26.84831258,826.3740574,8.557805291000001,2070.3433800000003,895.2657777000001,234.1756255,2555.53809,2564.819156,290.3796675,307.1135603,326.83362850000003,370.2737227,339.8100704,664.4765267000001,731.8024686000001,774.4298474,623.2736559,346.7429515,236.59334469999996,108.627799,3.234746972,3.098286641,3.388934501,1593.19605,0.29154617899999996,130.5825207,150.16405269999998,435.2349265,446.3026047,47.80475919,110.06974540000002,1203.14642,0.32450401100000004,1656.5569699999999,63.36091393,1104.186846,489.0092089,0.000822465241072,0.156362912718102
85,86,86,WILSHIRE CENTER - KOREATOWN NC,http://wcknc.org/,http://empowerla.org/WCKNC,WCKNC@EmpowerLA.org,213-978-1551,55,2003-08-05T00:00:00.000Z,WILSHIRE CENTER - KOREATOWN NC,navigatela/reports/nc_reports.cfm?id=55,REGION 6 - CENTRAL 2,3.4727079948400004,WILSHIRE CENTER - KOREATOWN NC,5043.272896,5141.562629999999,1380.4525800000001,220.663183,37.85932022,1958.0923309999998,4.488169281,2420.437277,1237.75075,203.9665686,2535.89034,2507.38256,306.89719360000004,256.9952334,259.8007692,299.9577174,418.06253239999995,1025.27739,849.3511877000001,688.0228283,490.1714461,273.66229189999996,134.3996334,40.6746697,0.825914155,0.802793915,0.8514807740000001,1972.4224199999999,0.061867782,314.6230917,328.61343569999997,336.5659431,351.20982339999995,69.72238485,152.9615876,1128.70043,0.076844651,2151.18248,178.760051,195.0654331,1777.3569920000002,0.0006012505577929999,0.12286317418516801
86,87,87,SILVER LAKE NC,http://silverlakenc.org/,http://empowerla.org/SLNC,SLNC@EmpowerLA.org,213-978-1551,38,2003-02-11T00:00:00.000Z,SILVER LAKE NC,navigatela/reports/nc_reports.cfm?id=38,REGION 7 - EAST,4.2184671231,SILVER LAKE NC,4375.561432,4406.046867,2378.3759800000003,140.0018222,36.25188653,796.2712861,6.63101068,1808.7050100000001,800.1837062000001,217.84574080000002,2242.002214,2133.559219,237.06392709999997,198.92891819999997,197.2260304,213.17427430000004,267.34993790000004,890.3032908,835.5608986000001,617.3607947,444.57002860000006,258.1577734,146.88628169999998,68.97927648,2.7850455139999997,3.211549386,2.446071805,1769.187998,0.151167245,306.3769745,280.7809065,279.3859686,291.0879226,48.36741256,112.7481522,874.9720537000001,0.188960727,1887.124548,117.9365499,610.4532119,1158.73479,0.0007301406776610001,0.13065905789797
87,88,88,LA-32 NC,http://www.la32nc.org/,http://empowerla.org/LA32,LA32NC@EmpowerLA.org,213-978-1551,48,2002-05-21T00:00:00.000Z,LA-32 NC,navigatela/reports/nc_reports.cfm?id=48,REGION 8 - NORTH EAST LA,7.19165945896,LA-32 NC,5189.266964,5296.24451,2373.07482,151.6530545,58.54216851,1011.029533,3.124132476,3218.542574,1351.242271,240.60098880000004,2550.92395,2638.343018,319.61292050000003,315.7255919,354.2033135,386.99532220000003,367.5231634,708.5945247999999,760.4547014999999,717.2211476,576.4139981000001,356.29661,229.7497716,96.47589872,1.69493207,1.647762591,1.745151441,1665.39141,0.143031876,145.91709709999998,187.128241,402.6498436,395.58222810000007,61.82223035,153.1209028,1200.92315,0.163585725,1755.22646,89.83505311,1005.2052259999999,660.1861839,0.001244935704335,0.182278391249661
